2015-05-16 21:18:25,255 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !78! record is !0:00:00.158752! response !200
2015-05-16 21:18:25,389 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !79! record is !0:00:00.127257! response !200
2015-05-16 21:18:25,493 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !80! record is !0:00:00.098929! response !200
2015-05-16 21:18:25,740 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !81! record is !0:00:00.242001! response !200
2015-05-16 21:18:25,846 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !82! record is !0:00:00.100672! response !200
2015-05-16 21:18:26,010 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !83! record is !0:00:00.158192! response !200
2015-05-16 21:18:26,110 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !84! record is !0:00:00.094900! response !200
2015-05-16 21:18:26,279 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !85! record is !0:00:00.164036! response !200
2015-05-16 21:18:26,401 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !86! record is !0:00:00.116284! response !200
2015-05-16 21:18:26,523 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !87! record is !0:00:00.116799! response !200
2015-05-16 21:18:26,681 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !88! record is !0:00:00.153266! response !200
2015-05-16 21:18:26,793 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !89! record is !0:00:00.107609! response !200
2015-05-16 21:18:26,917 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !90! record is !0:00:00.118219! response !200
2015-05-16 21:18:27,043 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !91! record is !0:00:00.121684! response !200
2015-05-16 21:18:27,148 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !92! record is !0:00:00.100001! response !200
2015-05-16 21:18:27,310 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !93! record is !0:00:00.156765! response !200
2015-05-16 21:18:27,505 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !94! record is !0:00:00.190138! response !200
2015-05-16 21:18:27,626 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !95! record is !0:00:00.115644! response !200
2015-05-16 21:18:27,764 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !96! record is !0:00:00.132592! response !200
2015-05-16 21:18:27,877 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !97! record is !0:00:00.107996! response !200
